game,data_size,instruction,filename,embedding_idx,difficulty
dungeon,16,scattered wall blocks with central path and enemies throughout,gpt41_level_96_s22,1268,3
dungeon,16,scattered wall blocks with enemies around edges and open paths between,gpt41_level_96_s23,1269,4
dungeon,16,walls form zigzag corridors with enemies scattered along paths,gpt41_level_96_s24,1270,4
dungeon,16,walls form central horizontal path with enemies scattered along path,gpt41_level_97_s11,1271,3
dungeon,16,zigzag wall corridors with scattered enemy along path,gpt41_level_97_s2,1272,3
dungeon,16,winding path between wall blocks with enemies scattered throughout,gpt41_level_97_s21,1273,3
dungeon,16,walls form stepped zigzag path with enemies scattered around,gpt41_level_97_s28,1274,3
dungeon,16,central path with side corridors and scattered enemies along walls,gpt41_level_97_s30,1275,3
dungeon,16,walls form maze of paths with enemies scattered throughout,gpt41_level_97_s8,1276,3
dungeon,16,scattered wall blocks with enemies along open paths,gpt41_level_98_s10,1277,2
dungeon,16,winding path corridors between wall blocks with enemies scattered,gpt41_level_98_s12,1278,3
dungeon,16,central path cross with walls forming rooms enemies scattered along path,gpt41_level_98_s15,1279,3
dungeon,16,cross shaped wall with enemies on each path,gpt41_level_98_s16,1280,3
dungeon,16,walls form winding central path with enemies scattered around edges,gpt41_level_98_s18,1281,4
dungeon,16,cross shaped path with walls around and enemies scattered,gpt41_level_98_s24,1282,4
dungeon,16,scattered wall blocks with enemies and open path around,gpt41_level_98_s29,1283,3
dungeon,16,square wall ring with central open area and enemies scattered on paths,gpt41_level_98_s30,1284,4
dungeon,16,walls form central vertical path with enemies scattered around,gpt41_level_98_s31,1285,3
dungeon,16,central wall block with enemies scattered around open paths,gpt41_level_98_s6,1286,2
dungeon,16,path zigzag corridor between wall blocks with scattered enemy,gpt41_level_98_s7,1287,4
dungeon,16,walls form four corner blocks with central paths and scattered enemies,gpt41_level_98_s9,1288,2
dungeon,16,walls form large l shape with branching paths and scattered enemies,gpt41_level_99_s10,1289,4
dungeon,16,walls form staggered horizontal blocks with scattered enemies and open paths,gpt41_level_99_s22,1290,3
dungeon,16,walls form winding paths with enemies scattered throughout,gpt41_level_99_s3,1291,4
dungeon,16,walls form maze paths with enemies scattered mostly along paths,gpt41_level_99_s4,1292,3
dungeon,16,walls form spiral path with enemies scattered along path,gpt41_level_99_s6,1293,3
dungeon,16,enemies scattered among wall blocks with winding paths,gpt41_level_9_s0,1294,2
dungeon,16,scattered wall blocks with enemies and open path throughout,gpt41_level_9_s18,1295,2
dungeon,16,scattered wall blocks with winding path and enemies throughout,gpt41_level_9_s2,1296,3
dungeon,16,scattered wall blocks with enemies around and open paths between,gpt41_level_9_s26,1297,3
dungeon,16,scattered wall blocks with enemies along open paths,gpt41_level_9_s4,1298,2
dungeon,16,central horizontal path with scattered wall blocks and three enemies,gpt41_level_9_s9,1299,2
the_legend_of_zelda,16,floor with wall border and diagonal block cluster on right,level1-1-map11_patch1,1300,2
the_legend_of_zelda,16,large floor room with left wall block pattern and bottom door,level1-1-map11_patch1_flip,1301,1
the_legend_of_zelda,16,floor grid with diagonal block lines across open room,level1-1-map11_patch1_rot90,1302,1
the_legend_of_zelda,16,large floor room with scattered blocks and surrounding walls,level1-1-map11_patch1_rot90_flip,1303,2
the_legend_of_zelda,16,central floor corridor with blocks and four enemies inside surrounding walls,level1-1-map12_patch1,1304,3
the_legend_of_zelda,16,central floor corridor with four enemies and surrounding wall ring,level1-1-map12_patch1_flip,1305,3
the_legend_of_zelda,16,central vertical floor corridor with four enemies surrounded by walls,level1-1-map12_patch1_rot90,1306,2
the_legend_of_zelda,16,ring wall loop around central floor with enemies inside,level1-1-map12_patch1_rot90_flip,1307,1
the_legend_of_zelda,16,large open floor room surrounded by wall border,level1-1-map13_patch1,1308,1
the_legend_of_zelda,16,large open floor room surrounded by wall with left door,level1-1-map13_patch1_flip,1309,1
the_legend_of_zelda,16,floor ring corridor around central wall block area,level1-1-map13_patch1_rot90,1310,1
the_legend_of_zelda,16,wall border around large central floor area,level1-1-map13_patch1_rot90_flip,1311,1
the_legend_of_zelda,16,large square floor room enclosed by wall with central climbable block and one door south,level1-1-map14_patch1,1312,1
the_legend_of_zelda,16,large square floor room enclosed by wall with central climbable block and one door south,level1-1-map14_patch1_flip,1313,1
the_legend_of_zelda,16,large square floor room enclosed by wall with central climbable block,level1-1-map14_patch1_rot90,1314,1
the_legend_of_zelda,16,large square floor room enclosed by wall with single door openings left and bottom,level1-1-map14_patch1_rot90_flip,1315,1
the_legend_of_zelda,16,large square floor room with scattered blocks and surrounding wall doors,level1-1-map15_patch1,1316,1
the_legend_of_zelda,16,large open floor with scattered blocks and four side doors,level1-1-map15_patch1_flip,1317,1
the_legend_of_zelda,16,large square floor room enclosed by wall with four inner block pillars and doors mid edges,level1-1-map15_patch1_rot90,1318,1
the_legend_of_zelda,16,floor with diagonal wall zigzags across open area,level1-1-map15_patch1_rot90_flip,1319,1
the_legend_of_zelda,16,central floor room with symmetric inner wall blocks and side doors,level1-1-map16_patch1,1320,1
the_legend_of_zelda,16,square floor arena with central block ring and four side doors,level1-1-map16_patch1_flip,1321,1
the_legend_of_zelda,16,square floor bordered by wall with central blocks and doors top bottom,level1-1-map16_patch1_rot90,1322,1
the_legend_of_zelda,16,square floor room with central block cluster and top bottom door,level1-1-map16_patch1_rot90_flip,1323,1
the_legend_of_zelda,16,large square floor room enclosed by wall with central block cluster,level1-1-map17_patch1,1324,2
the_legend_of_zelda,16,large floor room with central block cluster and top door,level1-1-map17_patch1_flip,1325,1
the_legend_of_zelda,16,large square floor room enclosed by wall with central block cluster and two doors,level1-1-map17_patch1_rot90,1326,1
the_legend_of_zelda,16,floor with diagonal wall band across center,level1-1-map17_patch1_rot90_flip,1327,1
the_legend_of_zelda,16,square floor bordered by wall with central block cluster and right door,level1-1-map20_patch1,1328,1
the_legend_of_zelda,16,large floor room with central block cluster and surrounding wall,level1-1-map20_patch1_flip,1329,1
the_legend_of_zelda,16,large square floor room enclosed by wall with central block cluster,level1-1-map20_patch1_rot90,1330,1
the_legend_of_zelda,16,open floor with central block cluster and surrounding wall,level1-1-map20_patch1_rot90_flip,1331,1
the_legend_of_zelda,16,large floor room with central block square and four corner blocks,level1-1-map21_patch1,1332,1
the_legend_of_zelda,16,large square floor with central block ring and four side doors,level1-1-map21_patch1_flip,1333,1
the_legend_of_zelda,16,square floor room with central block cluster and surrounding wall,level1-1-map21_patch1_rot90,1334,1
the_legend_of_zelda,16,large square floor with central blocks and wall border openings,level1-1-map21_patch1_rot90_flip,1335,1
the_legend_of_zelda,16,large square floor room with four blocks near center,level1-1-map22_patch1,1336,1
the_legend_of_zelda,16,square floor room with four blocks near center,level1-1-map22_patch1_flip,1337,1
the_legend_of_zelda,16,square floor room with border wall and four inner blocks and bottom door,level1-1-map22_patch1_rot90,1338,1
the_legend_of_zelda,16,large floor room with four central block clusters and bottom door,level1-1-map22_patch1_rot90_flip,1339,1
the_legend_of_zelda,16,square floor room with central block cluster and two door openings north south,level1-1-map27_patch1,1340,1
the_legend_of_zelda,16,square floor arena with central block cluster and two door openings,level1-1-map27_patch1_flip,1341,1
the_legend_of_zelda,16,central block cluster in open floor room with side doors,level1-1-map27_patch1_rot90,1342,1
the_legend_of_zelda,16,large open floor with central block cluster and side doors,level1-1-map27_patch1_rot90_flip,1343,1
the_legend_of_zelda,16,central block cluster on floor with surrounding wall border,level1-1-map2_patch1,1344,1
the_legend_of_zelda,16,floor open square with central block cluster and one enemy,level1-1-map2_patch1_flip,1345,1
the_legend_of_zelda,16,large floor square with central block diamond and one enemy,level1-1-map2_patch1_rot90,1346,1
the_legend_of_zelda,16,central block cluster on open floor surrounded by wall,level1-1-map2_patch1_rot90_flip,1347,1
the_legend_of_zelda,16,large open floor room surrounded by wall with door on right,level1-1-map32_patch1,1348,1
the_legend_of_zelda,16,large open floor room surrounded by wall no objects,level1-1-map32_patch1_flip,1349,1
the_legend_of_zelda,16,large square floor area enclosed by wall with no objects,level1-1-map32_patch1_rot90,1350,1
the_legend_of_zelda,16,large open floor area surrounded by wall,level1-1-map32_patch1_rot90_flip,1351,1
the_legend_of_zelda,16,square floor room with central block cluster and four enemies around,level1-1-map33_patch1,1352,2
the_legend_of_zelda,16,square floor room with central block patch and four enemy pairs around it,level1-1-map33_patch1_flip,1353,2
the_legend_of_zelda,16,square floor room with central blocks and enemies in grid pattern,level1-1-map33_patch1_rot90,1354,2
the_legend_of_zelda,16,square floor ring wall border central enemy grid,level1-1-map33_patch1_rot90_flip,1355,4
the_legend_of_zelda,16,square floor room with two central block clusters and left door,level1-1-map34_patch1,1356,1
the_legend_of_zelda,16,square floor with two central block clusters and right wall door,level1-1-map34_patch1_flip,1357,1
the_legend_of_zelda,16,open floor with two central block clusters and bottom door,level1-1-map34_patch1_rot90,1358,1
the_legend_of_zelda,16,open floor room with two central block clusters and bottom door,level1-1-map34_patch1_rot90_flip,1359,2
the_legend_of_zelda,16,spiral element with floor channel inside square floor with outer wall and bottom door,level1-1-map3_patch1,1360,3
the_legend_of_zelda,16,spiral element with floor corridor inside walls,level1-1-map3_patch1_flip,1361,2
the_legend_of_zelda,16,spiral wall corridor with element with floor channel and one door,level1-1-map3_patch1_rot90,1362,2
the_legend_of_zelda,16,spiral wall corridor around central floor with element with floor loop,level1-1-map3_patch1_rot90_flip,1363,2
the_legend_of_zelda,16,element channels winding through central floor with surrounding wall border,level1-1-map9_patch1,1364,2
the_legend_of_zelda,16,spiral wall corridors around central floor with element pockets,level1-1-map9_patch1_flip,1365,2
the_legend_of_zelda,16,element channels form zigzag maze through floor blocks enclosed by wall,level1-1-map9_patch1_rot90,1366,2
the_legend_of_zelda,16,element with floor forms winding s corridor through floor within surrounding wall,level1-1-map9_patch1_rot90_flip,1367,2
the_legend_of_zelda,16,large floor room with central element and door on left wall,level1-2-map10_patch1,1368,1
the_legend_of_zelda,16,square floor room with central element strip and right door,level1-2-map10_patch1_flip,1369,2
the_legend_of_zelda,16,square floor ring around central element column,level1-2-map10_patch1_rot90,1370,2
the_legend_of_zelda,16,large floor room with central wall pillar and right door,level1-2-map10_patch1_rot90_flip,1371,1
the_legend_of_zelda,16,rectangular floor room with border wall and two door openings top bottom,level1-2-map11_patch1,1372,2
the_legend_of_zelda,16,large floor room with border wall and two doors top bottom and scattered blocks,level1-2-map11_patch1_flip,1373,3
the_legend_of_zelda,16,square floor room with four central blocks and side doors,level1-2-map11_patch1_rot90,1374,1
the_legend_of_zelda,16,floor with four diagonal wall bands forming zigzag corridors,level1-2-map11_patch1_rot90_flip,1375,2
the_legend_of_zelda,16,square floor room with two enemies centered and doors top bottom,level1-2-map13_patch1,1376,1
