game,data_size,instruction,filename,embedding_idx,difficulty
the_legend_of_zelda,16,central floor room with symmetric monsters and right side stair,level5-2-map24_patch1_rot90,2030,3
the_legend_of_zelda,16,square floor ring with central block area and monsters in grid,level5-2-map24_patch1_rot90_flip,2031,2
the_legend_of_zelda,16,floor grid with central block diamond and two door openings on right wall,level5-2-map2_patch1,2032,3
the_legend_of_zelda,16,square floor with scattered blocks and one stair near center,level5-2-map2_patch1_flip,2033,1
the_legend_of_zelda,16,square floor with central block ring and one stair,level5-2-map2_patch1_rot90,2034,2
the_legend_of_zelda,16,central spiral wall corridor with stair near center,level5-2-map2_patch1_rot90_flip,2035,3
the_legend_of_zelda,16,open floor room with walls and two monsters opposite sides,level5-2-map3_patch1,2036,1
the_legend_of_zelda,16,square floor arena with border wall and two monsters left and right,level5-2-map3_patch1_flip,2037,1
the_legend_of_zelda,16,open floor room with two monsters and two wall doors on right,level5-2-map3_patch1_rot90,2038,1
the_legend_of_zelda,16,open floor with diagonal wall blocks and two monsters,level5-2-map3_patch1_rot90_flip,2039,1
the_legend_of_zelda,16,large square floor room with wall border and symmetric block clusters,level5-2-map4_patch1,2040,2
the_legend_of_zelda,16,square floor room with scattered blocks and walls around edges,level5-2-map4_patch1_flip,2041,1
the_legend_of_zelda,16,large floor room with diagonal block chain from upper left to lower right,level5-2-map4_patch1_rot90,2042,2
the_legend_of_zelda,16,floor with diagonal wall bands forming central diamond corridor,level5-2-map4_patch1_rot90_flip,2043,1
the_legend_of_zelda,16,large floor room with wall border and block cluster on right,level5-2-map5_patch1,2044,1
the_legend_of_zelda,16,central floor with diagonal block cluster and left door,level5-2-map5_patch1_flip,2045,1
the_legend_of_zelda,16,floor grid with scattered blocks and two doors top and bottom,level5-2-map5_patch1_rot90,2046,2
the_legend_of_zelda,16,central diamond block cluster with monster near top and door bottom,level5-2-map5_patch1_rot90_flip,2047,1
the_legend_of_zelda,16,large open floor with wall border and right side block cluster near door,level5-2-map6_patch1,2048,1
the_legend_of_zelda,16,open floor with diagonal block cluster from left to center,level5-2-map6_patch1_flip,2049,1
the_legend_of_zelda,16,floor grid with scattered blocks and one door on wall,level5-2-map6_patch1_rot90,2050,2
the_legend_of_zelda,16,central block diamond with monster near top and right wall corridor,level5-2-map6_patch1_rot90_flip,2051,1
the_legend_of_zelda,16,central floor room with scattered blocks and one door south,level5-2-map9_patch1,2052,3
the_legend_of_zelda,16,open floor with scattered blocks and central stair door at bottom,level5-2-map9_patch1_flip,2053,1
the_legend_of_zelda,16,central stair with surrounding floor ring and outer wall border,level5-2-map9_patch1_rot90,2054,3
the_legend_of_zelda,16,rectangular floor with central spiral wall corridor and one stair,level5-2-map9_patch1_rot90_flip,2055,2
the_legend_of_zelda,16,large square floor room enclosed by wall with two blocks inside,level6-1-map10_patch1,2056,1
the_legend_of_zelda,16,large floor room with two blocks and right wall door,level6-1-map10_patch1_flip,2057,1
the_legend_of_zelda,16,square floor room with wall border and four central blocks,level6-1-map10_patch1_rot90,2058,1
the_legend_of_zelda,16,square floor with four inner wall pillars and bottom door,level6-1-map10_patch1_rot90_flip,2059,1
the_legend_of_zelda,16,square floor room with border wall and two monsters opposite sides,level6-1-map11_patch1,2060,1
the_legend_of_zelda,16,square floor arena with border wall and two monsters opposite,level6-1-map11_patch1_flip,2061,1
the_legend_of_zelda,16,square floor room with border wall and two monsters opposite corners,level6-1-map11_patch1_rot90,2062,2
the_legend_of_zelda,16,two monsters on diagonal floor in open room with walls,level6-1-map11_patch1_rot90_flip,2063,1
the_legend_of_zelda,16,open floor room with scattered blocks right and door bottom,level6-1-map12_patch1,2064,2
the_legend_of_zelda,16,large open floor room with scattered blocks and one door at bottom,level6-1-map12_patch1_flip,2065,1
the_legend_of_zelda,16,floor grid with diagonal wall bands and right side door openings,level6-1-map12_patch1_rot90,2066,1
the_legend_of_zelda,16,square floor with central diamond block pattern and one monster near top,level6-1-map12_patch1_rot90_flip,2067,2
the_legend_of_zelda,16,square floor room with central block cluster and two door openings,level6-1-map13_patch1,2068,1
the_legend_of_zelda,16,square floor with border wall and central block cluster,level6-1-map13_patch1_flip,2069,1
the_legend_of_zelda,16,square floor room with central blocks and side doors,level6-1-map13_patch1_rot90,2070,1
the_legend_of_zelda,16,diagonal wall corridor across floor with side doors,level6-1-map13_patch1_rot90_flip,2071,1
the_legend_of_zelda,16,square wall border enclosing central water pool,level6-1-map14_patch1,2072,2
the_legend_of_zelda,16,square wall ring with central waterfloor pool and two door openings,level6-1-map14_patch1_flip,2073,2
the_legend_of_zelda,16,rectangular wall border with inner floor ring around central water pool,level6-1-map14_patch1_rot90,2074,2
the_legend_of_zelda,16,waterfloor rectangular ring around central floor corridor,level6-1-map14_patch1_rot90_flip,2075,2
the_legend_of_zelda,16,large open floor room enclosed by wall with two door openings top bottom,level6-1-map17_patch1,2076,1
the_legend_of_zelda,16,square floor room enclosed by wall with door top and bottom,level6-1-map17_patch1_flip,2077,1
the_legend_of_zelda,16,large square floor room enclosed by wall with two side doors,level6-1-map17_patch1_rot90,2078,1
the_legend_of_zelda,16,large square floor room surrounded by wall with four door openings,level6-1-map17_patch1_rot90_flip,2079,1
the_legend_of_zelda,16,square floor room with central water column,level6-1-map18_patch1,2080,1
the_legend_of_zelda,16,square floor ring with inner wall and central water column,level6-1-map18_patch1_flip,2081,1
the_legend_of_zelda,16,square floor room with inner wall and water strip,level6-1-map18_patch1_rot90,2082,2
the_legend_of_zelda,16,large floor room with central water pool and bottom door,level6-1-map18_patch1_rot90_flip,2083,1
the_legend_of_zelda,16,square floor room enclosed by wall with two door opposite and two block center,level6-1-map19_patch1,2084,1
the_legend_of_zelda,16,square floor room enclosed by wall with two door openings north south,level6-1-map19_patch1_flip,2085,1
the_legend_of_zelda,16,large square floor room with central stair and two side doors,level6-1-map19_patch1_rot90,2086,1
the_legend_of_zelda,16,large floor room with central wall pillar and two side doors,level6-1-map19_patch1_rot90_flip,2087,1
the_legend_of_zelda,16,large square floor room with right side water pool,level6-1-map20_patch1,2088,2
the_legend_of_zelda,16,large open floor room with central water column and top door,level6-1-map20_patch1_flip,2089,2
the_legend_of_zelda,16,central floor room with top water strip and surrounding wall,level6-1-map20_patch1_rot90,2090,1
the_legend_of_zelda,16,central water pool surrounded by floor within outer wall,level6-1-map20_patch1_rot90_flip,2091,4
the_legend_of_zelda,16,large square floor room enclosed by wall with single stair at center,level6-1-map21_patch1,2092,1
the_legend_of_zelda,16,large open floor room with border wall and central stair,level6-1-map21_patch1_flip,2093,1
the_legend_of_zelda,16,large open floor room with central stair and bottom door,level6-1-map21_patch1_rot90,2094,1
the_legend_of_zelda,16,large open floor room with surrounding wall and single door bottom center,level6-1-map21_patch1_rot90_flip,2095,1
the_legend_of_zelda,16,waterfloor maze corridors within surrounding wall blocks,level6-1-map23_patch1,2096,3
the_legend_of_zelda,16,water pool on left with winding floor corridors and central blocks,level6-1-map23_patch1_flip,2097,4
the_legend_of_zelda,16,waterfloor zigzag river through central floor with surrounding wall,level6-1-map23_patch1_rot90,2098,4
the_legend_of_zelda,16,waterfloor forms winding s shaped corridor through floor blocks,level6-1-map23_patch1_rot90_flip,2099,2
the_legend_of_zelda,16,square floor room with two block diamond clusters centered left and right,level6-1-map25_patch1,2100,2
the_legend_of_zelda,16,square floor room with wall border and two block clusters left and right,level6-1-map25_patch1_flip,2101,2
the_legend_of_zelda,16,square floor room with central block diamond and four corner blocks,level6-1-map25_patch1_rot90,2102,1
the_legend_of_zelda,16,square floor room with central block cross and four corner blocks,level6-1-map25_patch1_rot90_flip,2103,1
the_legend_of_zelda,16,large open floor room with surrounding wall and single door at bottom,level6-1-map2_patch1,2104,1
the_legend_of_zelda,16,large open floor room with border wall and single door at bottom,level6-1-map2_patch1_flip,2105,1
the_legend_of_zelda,16,square floor room with border wall and two central blocks,level6-1-map2_patch1_rot90,2106,1
the_legend_of_zelda,16,large open floor room with central wall pillar,level6-1-map2_patch1_rot90_flip,2107,1
the_legend_of_zelda,16,square floor room with wall border and four monsters near corners and two doors top bottom,level6-1-map31_patch1,2108,1
the_legend_of_zelda,16,square floor room with wall border and four monsters near corners and two doors top bottom,level6-1-map31_patch1_flip,2109,1
the_legend_of_zelda,16,square floor room with four monsters near corners and side doors,level6-1-map31_patch1_rot90,2110,2
the_legend_of_zelda,16,open floor room with four monsters near corners and side doors,level6-1-map31_patch1_rot90_flip,2111,2
the_legend_of_zelda,16,rectangular floor room enclosed by wall with two central block clusters and two doors opposite,level6-1-map37_patch1,2112,1
the_legend_of_zelda,16,rectangular floor room with border wall and two central block clusters and two doors,level6-1-map37_patch1_flip,2113,2
the_legend_of_zelda,16,square floor room with central blocks and four corner blocks,level6-1-map37_patch1_rot90,2114,1
the_legend_of_zelda,16,square floor room with central blocks and side doors,level6-1-map37_patch1_rot90_flip,2115,1
the_legend_of_zelda,16,large open floor room enclosed by wall with single door at bottom,level6-1-map39_patch1,2116,1
the_legend_of_zelda,16,large open floor room enclosed by wall with door at bottom,level6-1-map39_patch1_flip,2117,1
the_legend_of_zelda,16,large square floor room surrounded by wall with central empty area,level6-1-map39_patch1_rot90,2118,1
the_legend_of_zelda,16,square wall border with large central floor area and left door,level6-1-map39_patch1_rot90_flip,2119,1
the_legend_of_zelda,16,large open floor room with bottom door and two central blocks,level6-1-map3_patch1,2120,1
the_legend_of_zelda,16,large open floor room enclosed by wall with door at bottom center,level6-1-map3_patch1_flip,2121,1
the_legend_of_zelda,16,open floor with central blocks and right wall door,level6-1-map3_patch1_rot90,2122,1
the_legend_of_zelda,16,large square floor room with central wall pillar,level6-1-map3_patch1_rot90_flip,2123,1
the_legend_of_zelda,16,large floor room with scattered blocks and one door on right wall,level6-1-map43_patch1,2124,1
the_legend_of_zelda,16,large square floor room with wall border and scattered blocks,level6-1-map43_patch1_flip,2125,1
the_legend_of_zelda,16,large square floor room enclosed by wall with four central blocks,level6-1-map43_patch1_rot90,2126,1
the_legend_of_zelda,16,floor with diagonal block clusters in central area,level6-1-map43_patch1_rot90_flip,2127,1
the_legend_of_zelda,16,open floor room with central waterfloor strip and four monster pairs,level6-1-map44_patch1,2128,2
the_legend_of_zelda,16,central waterfloor pool with four monster pairs around and door south,level6-1-map44_patch1_flip,2129,2
the_legend_of_zelda,16,square floor room with central block cluster and scattered monsters,level6-1-map44_patch1_rot90,2130,3
the_legend_of_zelda,16,square floor ring with central floor room and monsters grid,level6-1-map44_patch1_rot90_flip,2131,4
the_legend_of_zelda,16,square floor room with four water blocks near center in corners pattern,level6-1-map45_patch1,2132,1
the_legend_of_zelda,16,square floor room with wall border and four water tiles inside,level6-1-map45_patch1_flip,2133,1
the_legend_of_zelda,16,square floor room with four stair near center and doors left and bottom,level6-1-map45_patch1_rot90,2134,1
